timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,heart_rate@bpm,temperature@C,enhanced_speed@km/h,cadence@rpm,fractional_cadence@rpm
2022-03-10T02:21:34+00:00,-37.817874904721975,144.95911926962435,15.75778,24.600000000000023,110,26,27.9468,0.0,0.0
2022-03-10T02:21:36+00:00,-37.81792301684618,144.9590007495135,15.77106,24.399999999999977,110,25,21.3984,0.0,0.0
2022-03-10T02:21:38+00:00,-37.81795495189726,144.95890762656927,15.77943,24.200000000000045,109,25,15.080400000000001,0.0,0.0
2022-03-10T02:21:44+00:00,-37.81802519224584,144.95838476344943,15.81253,23.399999999999977,110,25,22.136400000000002,10.0,0.0
2022-03-10T02:21:45+00:00,-37.81804086640477,144.95831695385277,15.818760000000001,23.399999999999977,110,25,22.4712,75.0,0.0
2022-03-10T02:21:48+00:00,-37.81808344647288,144.95810128748417,15.840209999999999,22.200000000000045,110,25,27.6444,41.0,0.0
2022-03-10T02:21:49+00:00,-37.81810197047889,144.95800162665546,15.848139999999999,21.799999999999955,109,25,28.584000000000003,41.0,0.0
2022-03-10T02:21:51+00:00,-37.818139689043164,144.95781948789954,15.864510000000001,21.399999999999977,109,25,29.357999999999997,0.0,0.0
2022-03-10T02:21:52+00:00,-37.81815469264984,144.95773835107684,15.87266,21.0,109,25,29.357999999999997,0.0,0.0
2022-03-10T02:21:53+00:00,-37.81816139817238,144.95765201747417,15.8801,20.799999999999955,108,25,26.8056,0.0,0.0
2022-03-10T02:21:54+00:00,-37.81816584058106,144.95756895281374,15.88708,20.600000000000023,109,25,25.1244,0.0,0.0
2022-03-10T02:21:57+00:00,-37.81819526106119,144.95736317709088,15.90547,20.200000000000045,108,25,19.8576,0.0,0.0
2022-03-10T02:21:58+00:00,-37.8182121925056,144.95731229893863,15.910309999999999,20.0,108,25,17.406,0.0,0.0
2022-03-10T02:21:59+00:00,-37.818225771188736,144.95726242661476,15.91503,20.0,108,25,17.0028,0.0,0.0
2022-03-10T02:22:01+00:00,-37.81825033016503,144.95717684738338,15.92333,19.600000000000023,108,25,13.6476,0.0,0.0
2022-03-10T02:22:05+00:00,-37.81825728714466,144.9571332614869,15.93418,19.399999999999977,110,25,8.0748,0.0,0.0
2022-03-10T02:22:06+00:00,-37.81825728714466,144.9571332614869,15.93418,19.399999999999977,110,25,0.0,0.0,0.0
2022-03-10T02:23:04+00:00,-37.81832375563681,144.9566834885627,15.93418,19.799999999999955,116,25,12.7656,16.0,0.0
2022-03-10T02:23:05+00:00,-37.81834906898439,144.95663110166788,15.938799999999999,19.600000000000023,116,25,16.6284,16.0,0.0
2022-03-10T02:23:09+00:00,-37.81850480474532,144.9563655629754,15.965530000000001,19.399999999999977,116,25,26.974800000000002,64.0,0.0
2022-03-10T02:23:11+00:00,-37.818573201075196,144.95625383220613,15.98084,19.399999999999977,115,25,27.5436,64.0,0.0
2022-03-10T02:23:13+00:00,-37.818635227158666,144.95614109560847,15.99593,19.600000000000023,116,25,26.8056,0.0,0.0
2022-03-10T02:23:15+00:00,-37.81869540922344,144.95605241507292,16.00851,19.799999999999955,116,25,20.0196,0.0,0.0
2022-03-10T02:23:16+00:00,-37.81871602870524,144.95599717833102,16.01323,20.0,117,25,16.9956,0.0,0.0
2022-03-10T02:23:19+00:00,-37.81873740255833,144.9559318833053,16.02448,20.200000000000045,117,25,11.79,0.0,0.0
2022-03-10T02:23:20+00:00,-37.81873740255833,144.9559318833053,16.02448,20.200000000000045,118,25,0.0,0.0,0.0
2022-03-10T02:24:29+00:00,-37.818828178569674,144.9556049052626,16.02448,20.200000000000045,106,26,9.8424,0.0,0.0
2022-03-10T02:24:30+00:00,-37.818833542987704,144.95556894689798,16.02729,20.200000000000045,106,26,10.112400000000001,0.0,0.0
2022-03-10T02:24:34+00:00,-37.81884108670056,144.95552066713572,16.03546,20.399999999999977,106,26,0.0,0.0,0.0
2022-03-10T02:24:41+00:00,-37.818866735324264,144.9554521869868,16.03546,20.399999999999977,109,26,10.818,0.0,0.0
2022-03-10T02:24:43+00:00,-37.81888324767351,144.95535495691,16.043020000000002,20.399999999999977,112,26,13.6044,0.0,0.0
2022-03-10T02:24:46+00:00,-37.818893725052476,144.9552938528359,16.05253,20.399999999999977,115,26,8.4636,0.0,0.0
2022-03-10T02:24:47+00:00,-37.818893725052476,144.9552938528359,16.05489,20.600000000000023,115,26,8.4636,0.0,0.0
